sample_id	task	num_decision_chunks	sample_best_score	dynamic_score	dynamic_gain	dynamic_winner_trajectory	dynamic_prediction_hash
ruler_vt_16k:0396	ruler_vt_16k	15	0.8	1.0	0.19999999999999996	"[""L18"", ""L0"", ""L18"", ""L24"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18""]"	3ffaf30b07089e0c33d7d929e73a89bf3624c7ead568cb5f77fe8fd7c8514228
ruler_vt_16k:0400	ruler_vt_16k	15	0.6	1.0	0.4	"[""OFF"", ""OFF"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12""]"	17909183c1a4f3118e2da22ff46bb35ea55c67375b1c59a39433b66bc97c5ad4
ruler_vt_16k:0404	ruler_vt_16k	15	0.4	0.8	0.4	"[""OFF"", ""L6"", ""OFF"", ""L24"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6"", ""L6""]"	a9de70e130c3be7da34ac2bf218105d9feba1306623432322042a4980580116a
ruler_vt_16k:0405	ruler_vt_16k	15	0.6	0.8	0.20000000000000007	"[""L18"", ""ALL"", ""L24"", ""L6"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	1160a923814f11dc217aaf58f079349eada1119db5c55a9fb5086a91797793ae
ruler_vt_16k:0416	ruler_vt_16k	15	0.4	0.8	0.4	"[""OFF"", ""OFF"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0""]"	5dbf348be01540cfd8de207a248abdbec0e8165721b059616ccb214f5dd906e3
ruler_vt_16k:0418	ruler_vt_16k	15	0.4	0.8	0.4	"[""L0"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12""]"	edbb62e23b60fc84637b0539cebd37965d17109bf1b1dec4d08bdc85e4845aeb
ruler_vt_16k:0420	ruler_vt_16k	15	0.4	0.8	0.4	"[""ALL"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0""]"	acb71926adca766341897f5df05f2ec9174feee78ae103babc231884502b93f1
ruler_vt_16k:0421	ruler_vt_16k	15	0.2	0.8	0.6000000000000001	"[""L6"", ""L12"", ""L12"", ""ALL"", ""L18"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12"", ""L12""]"	de9578d1a7fdb19ae80fea36e11d7c2efc34d6bfee68f3dd6db1a9603d705375
ruler_vt_16k:0422	ruler_vt_16k	15	0.4	1.0	0.6	"[""OFF"", ""L0"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18""]"	0d7bd3f9e6a8a6fe9768fca906ed7ef5cff37c2420572fa4278a2edef50da780
ruler_vt_16k:0425	ruler_vt_16k	15	0.4	0.8	0.4	"[""L12"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0""]"	08bf028ff2cd1327a941561822ae1f281b6ce8453eb38b457c600543d21b00b2
ruler_vt_16k:0445	ruler_vt_16k	15	0.4	0.8	0.4	"[""L0"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24""]"	bf828f0c1efa6934f92397acccd9dac50559bf6e383c3835a5e6512a873818fd
ruler_vt_16k:0451	ruler_vt_16k	15	0.4	0.8	0.4	"[""L0"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18""]"	4b7d140d3d5918b4ae175d0f7317986cdd1076210d63b1c96d0199e87544d297
ruler_vt_16k:0454	ruler_vt_16k	15	0.8	1.0	0.19999999999999996	"[""L12"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18"", ""L18""]"	822f5542979589ca12acb7c760293403b92cebd8eddedbef0450661b7c14c158
ruler_vt_16k:0456	ruler_vt_16k	15	0.4	0.8	0.4	"[""ALL"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	24bfab0ace9eaface72e61cc6a9e86572897b454d17f0e78f96404fda0524fb9
ruler_vt_16k:0470	ruler_vt_16k	15	0.4	0.8	0.4	"[""L6"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	c853208a765083bc30598c131af0dfb1ee67d6b635bfc96784dd24f74e33cd7a
ruler_vt_16k:0477	ruler_vt_16k	15	0.8	1.0	0.19999999999999996	"[""L0"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24"", ""L24""]"	1d9b89c131ce02882b82de88ebf2c719b5ae3454635dca4ca79a5599c0a0b2e6
ruler_vt_16k:0485	ruler_vt_16k	15	0.6	0.8	0.20000000000000007	"[""OFF"", ""ALL"", ""L24"", ""L0"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL"", ""ALL""]"	5c6827d21e81b572539aef304b6f8f535805f535a7d83db9526b0e7587dedab4
ruler_vt_16k:0499	ruler_vt_16k	15	0.4	0.8	0.4	"[""L18"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0"", ""L0""]"	fa1c2891fa8c8f8569cbede2b9f6f1648758b6d0fe00d8c296f93ec10c0d68c8
