update_step,stage,cumulative_tokens,global_mean_loss,global_valid_tokens,global_answer_positions,global_context_positions,grad_norm_before_clip,grad_norm_after_clip,learning_rate,iteration_seconds_excluding_checkpoint,checkpoint_seconds,logged_at_unix
9810,1,493819393,2.337523912246557,34056,0,34056,141.0,1.0,5e-06,29.45963051961735,0.0,1789414443.3863513
9811,1,493852196,2.2688196778337404,32801,0,32801,118.0,1.0,5e-06,29.62868772400543,0.0,1789414473.015573
9812,1,493906715,2.2878453481253556,54517,0,54517,252.0,1.0,5e-06,29.69815752701834,0.0,1789414502.7142646
9813,1,493972251,2.7982730100024416,65534,0,65534,177.0,1.0,5e-06,29.79156416002661,0.0,1789414532.5063589
9814,1,494005053,3.01517204354449,32800,0,32800,143.0,1.0,5e-06,29.497446928173304,0.0,1789414562.004358
9815,1,494037913,2.935878069389613,32858,0,32858,150.0,1.0,5e-06,29.601815693080425,0.0,1789414591.6067188
9816,1,494103449,1.222501034768212,65534,0,65534,390.0,1.0,5e-06,29.70860259188339,0.0,1789414621.3158815
9817,1,494137041,2.5599575504940084,33590,0,33590,58.0,1.0,5e-06,29.476397392805666,0.0,1789414650.7928178
9818,1,494169906,2.5352488632301977,32863,0,32863,70.0,1.0,5e-06,29.597604986280203,0.0,1789414680.3909826
9819,1,494235442,2.3550629491943114,65534,0,65534,162.0,1.0,5e-06,29.71818809490651,0.0,1789414710.109741
9820,1,494268230,2.4485934151685718,32786,0,32786,150.0,1.0,5e-06,29.45647132396698,0.0,1789414739.566743
9821,1,494301640,2.3915406296536386,33408,0,33408,87.5,1.0,5e-06,29.594546142034233,0.0,1789414769.1618228
9822,1,494367176,2.283489772484512,65534,0,65534,67.5,1.0,5e-06,29.707465800922364,0.0,1789414798.8698344
9823,1,494402350,2.515714654279327,35172,0,35172,80.0,1.0,5e-06,29.47290351986885,0.0,1789414828.3432705
9824,1,494436119,2.572143999341998,33767,0,33767,105.0,1.0,5e-06,29.60937685891986,0.0,1789414857.953222
9825,1,494501650,2.7350877092584964,65529,0,65529,290.0,1.0,5e-06,29.723755308892578,0.0,1789414887.6775203
9826,1,494567186,2.370110958624531,65534,0,65534,158.0,1.0,5e-06,29.770866049919277,0.0,1789414917.4489398
9827,1,494600087,2.7937213048126464,32899,0,32899,106.0,1.0,5e-06,29.590293549001217,0.0,1789414947.0397751
9828,1,494632934,2.778279558594939,32845,0,32845,70.0,1.0,5e-06,29.57761862501502,0.0,1789414976.6179512
9829,1,494698470,2.5585809942167423,65534,0,65534,150.0,1.0,5e-06,29.55696031404659,0.0,1789415006.1754694
9830,1,494731249,2.1583994653512484,32777,0,32777,113.5,1.0,5e-06,29.469153571873903,0.0,1789415035.6451511
9831,1,494764026,2.123041416753075,32775,0,32775,129.0,1.0,5e-06,31.25646789977327,0.0,1789415066.902169
9832,1,494829562,2.5876333038956876,65534,0,65534,111.5,1.0,5e-06,29.575491743627936,0.0,1789415096.4782495
9833,1,494862367,2.3198224674058907,32803,0,32803,56.5,1.0,5e-06,29.46351405000314,0.0,1789415125.9423268
9834,1,494896051,2.413760836068783,33682,0,33682,70.0,1.0,5e-06,29.5227635409683,0.0,1789415155.4656801
9835,1,494961587,2.0486836985381633,65534,0,65534,39.0,1.0,5e-06,29.61640116898343,0.0,1789415185.0826302
9836,1,494996598,2.2256590353328787,35009,0,35009,133.0,1.0,5e-06,29.452505711931735,0.0,1789415214.5356927
9837,1,495029425,2.246786095066463,32825,0,32825,139.0,1.0,5e-06,29.525600125081837,0.0,1789415244.0618498
9838,1,495094961,2.359458568262276,65534,0,65534,73.5,1.0,5e-06,29.609072085935622,0.0,1789415273.6714795
9839,1,495127898,2.2990145680827294,32935,0,32935,211.0,1.0,5e-06,29.445079845841974,0.0,1789415303.1170988
9840,1,495160737,2.240295346030024,32837,0,32837,226.0,1.0,5e-06,29.505056739319116,0.0,1789415332.6227038
9841,1,495226273,2.2599300792336803,65534,0,65534,87.0,1.0,5e-06,29.620328755117953,0.0,1789415362.243582
9842,1,495260297,2.3404468179597027,34022,0,34022,86.0,1.0,5e-06,29.44855115795508,0.0,1789415391.6926727
9843,1,495293748,2.4885554036672435,33449,0,33449,103.0,1.0,5e-06,29.529230874031782,0.0,1789415421.2224483
9844,1,495359284,2.3399885937070835,65534,0,65534,91.0,1.0,5e-06,29.659568895120174,0.0,1789415450.8825958
9845,1,495393072,2.3464194254716264,33786,0,33786,80.5,1.0,5e-06,29.430885559879243,0.0,1789415480.314032
9846,1,495425845,2.286660195008097,32771,0,32771,85.0,1.0,5e-06,29.531741411890835,0.0,1789415509.846339
9847,1,495491381,2.4522772768715475,65534,0,65534,227.0,1.0,5e-06,29.659433555789292,0.0,1789415539.5063233
9848,1,495524330,1.1392358615553484,32947,0,32947,44.75,1.0,5e-06,29.429338936228305,0.0,1789415568.9362104
9849,1,495558723,1.2733867991671148,34391,0,34391,34.5,1.0,5e-06,29.51028096722439,0.0,1789415598.447035
9850,1,495624259,2.254832772873623,65534,0,65534,326.0,1.0,5e-06,29.706828556023538,0.0,1789415628.1544135
9851,1,495657578,2.42166518283412,33317,0,33317,256.0,1.0,5e-06,29.44188576610759,0.0,1789415657.5968459
9852,1,495690566,2.3763903437046445,32986,0,32986,186.0,1.0,5e-06,29.534513802733272,0.0,1789415687.1319227
9853,1,495756102,2.1077961439863278,65534,0,65534,784.0,1.0,5e-06,29.706015219911933,0.0,1789415716.8384798
9854,1,495789678,2.0960848501456204,33574,0,33574,74.5,1.0,5e-06,29.4351168111898,0.0,1789415746.2741647
9855,1,495825380,2.195612088585434,35700,0,35700,83.5,1.0,5e-06,29.550573132932186,0.0,1789415775.8252945
9856,1,495890916,2.385815473647267,65534,0,65534,262.0,1.0,5e-06,29.690425313077867,0.0,1789415805.5162575
9857,1,495923793,1.6395182325704016,32875,0,32875,64.5,1.0,5e-06,29.46151937218383,0.0,1789415834.97832
9858,1,495958530,1.7643456005065137,34735,0,34735,69.0,1.0,5e-06,29.527071897871792,0.0,1789415864.5059378
9859,1,496024066,1.783234299180578,65534,0,65534,104.0,1.0,5e-06,29.705603178124875,0.0,1789415894.2120876
9860,1,496057630,2.4691022369746665,33562,0,33562,126.0,1.0,5e-06,29.447539350017905,0.0,1789415923.6601646
9861,1,496090451,2.4319992634978322,32819,0,32819,95.0,1.0,5e-06,29.538587352260947,0.0,1789415953.1993108
9862,1,496155987,1.3179534549813836,65534,0,65534,21.75,1.0,5e-06,29.706277476157993,0.0,1789415982.9061675
9863,1,496189522,2.2439776376710534,33533,0,33533,78.0,1.0,5e-06,29.45557771017775,0.0,1789416012.3622687
9864,1,496222959,2.2845413274181716,33435,0,33435,57.25,1.0,5e-06,29.52747585531324,0.0,1789416041.8902807
9865,1,496288495,2.1615821558275092,65534,0,65534,109.5,1.0,5e-06,29.695458048023283,0.0,1789416071.5862763
9866,1,496321713,2.164524438523603,33216,0,33216,182.0,1.0,5e-06,29.479805518873036,0.0,1789416101.0665953
9867,1,496354561,2.149320968370566,32846,0,32846,139.0,1.0,5e-06,29.548803893849254,0.0,1789416130.6159322
9868,1,496420097,0.8785476277104252,65534,0,65534,21.375,1.0,5e-06,29.679593151900917,0.0,1789416160.2961056
9869,1,496454257,2.411305875882617,34158,0,34158,110.0,1.0,5e-06,29.46991524193436,0.0,1789416189.7665575
9870,1,496487531,2.528098599616654,33272,0,33272,126.5,1.0,5e-06,29.546920938417315,0.0,1789416219.314021
9871,1,496553067,2.53972389332255,65534,0,65534,284.0,1.0,5e-06,29.685008082073182,0.0,1789416248.999579
9872,1,496585866,2.507089817426181,32797,0,32797,196.0,1.0,5e-06,29.470320710912347,0.0,1789416278.470449
9873,1,496618638,2.5175707097383837,32770,0,32770,146.0,1.0,5e-06,29.535502854268998,0.0,1789416308.006509
9874,1,496684174,2.144435998870815,65534,0,65534,72.0,1.0,5e-06,29.674007814843208,0.0,1789416337.6810746
9875,1,496717901,2.5581804664334693,33725,0,33725,294.0,1.0,5e-06,29.471982585731894,0.0,1789416367.1535954
9876,1,496750941,2.513843786933678,33038,0,33038,260.0,1.0,5e-06,29.56536878598854,0.0,1789416396.7194984
9877,1,496816477,2.756202290986358,65534,0,65534,91.5,1.0,5e-06,29.717929151374847,0.0,1789416426.4379773
9878,1,496849332,2.294396828303173,32853,0,32853,90.0,1.0,5e-06,29.481167010962963,0.0,1789416455.9197364
9879,1,496882203,2.339823662750533,32869,0,32869,95.5,1.0,5e-06,29.573435300961137,0.0,1789416485.4937232
9880,1,496947739,2.466966097750786,65534,0,65534,199.0,1.0,5e-06,29.719430807977915,0.0,1789416515.2137032
9881,1,496980963,1.901593823370056,33222,0,33222,86.5,1.0,5e-06,29.456813401076943,0.0,1789416544.671054
9882,1,497019441,2.009891489784216,38476,0,38476,72.0,1.0,5e-06,29.54788595298305,0.0,1789416574.219501
9883,1,497084977,2.474851198423719,65534,0,65534,102.5,1.0,5e-06,29.696643541101366,0.0,1789416603.9166892
9884,1,497117801,2.4529948056445146,32822,0,32822,127.5,1.0,5e-06,29.485669573303312,0.0,1789416633.4028814
9885,1,497150582,2.3529140877750607,32779,0,32779,98.5,1.0,5e-06,29.562883109319955,0.0,1789416662.9663057
9886,1,497216118,2.393545716727195,65534,0,65534,43.75,1.0,5e-06,29.725067079998553,0.0,1789416692.6919105
9887,1,497251433,2.6914101216265967,35313,0,35313,76.0,1.0,5e-06,29.471349087078124,0.0,1789416722.1637833
9888,1,497284288,2.6372778747984036,32853,0,32853,98.0,1.0,5e-06,29.575350784230977,0.0,1789416751.7396855
9889,1,497349824,2.4608173333689383,65534,0,65534,80.0,1.0,5e-06,29.69687928399071,0.0,1789416781.437126
9890,1,497382607,3.260685981081831,32781,0,32781,78.0,1.0,5e-06,29.462889647576958,0.0,1789416810.9005427
9891,1,497415760,3.0977687390946445,33151,0,33151,107.0,1.0,5e-06,29.581861913669854,0.0,1789416840.482981
9892,1,497481296,2.2584443285164952,65534,0,65534,101.0,1.0,5e-06,29.683314769063145,0.0,1789416870.1668265
9893,1,497514091,2.691165183653637,32793,0,32793,102.0,1.0,5e-06,29.465609830338508,0.0,1789416899.6329722
9894,1,497547431,2.6899518857399025,33338,0,33338,141.0,1.0,5e-06,29.605814503971487,0.0,1789416929.2393217
9895,1,497612967,1.2896716780602435,65534,0,65534,24.0,1.0,5e-06,29.7083484348841,0.0,1789416958.9482045
9896,1,497648908,1.8730143220109075,35939,0,35939,76.0,1.0,5e-06,29.47515972191468,0.0,1789416988.4238853
9897,1,497682483,1.9026707615797107,33573,0,33573,55.75,1.0,5e-06,29.598783775232732,0.0,1789417018.0232248
9898,1,497747639,2.313907122931823,65154,0,65154,976.0,1.0,5e-06,29.75643885973841,0.0,1789417047.7802176
9899,1,497813175,2.5308203566087832,65534,0,65534,155.0,1.0,5e-06,29.78537940280512,0.0,1789417077.5661592
9900,1,497845954,2.2347516845084896,32777,0,32777,205.0,1.0,5e-06,29.55184012791142,0.0,1789417107.1185331
9901,1,497881456,2.3967148850132043,35500,0,35500,196.0,1.0,5e-06,29.589867659844458,0.0,1789417136.7089162
9902,1,497946992,1.0665416758857997,65534,0,65534,15.25,1.0,5e-06,29.69656023895368,0.0,1789417166.4060462
9903,1,497982223,1.934084720130255,35229,0,35229,196.0,1.0,5e-06,29.538945673964918,0.0,1789417195.9455004
9904,1,498015033,1.8806353650189584,32808,0,32808,196.0,1.0,5e-06,29.592972967773676,0.0,1789417225.539019
9905,1,498080569,2.1326859554773097,65534,0,65534,79.5,1.0,5e-06,29.70859428215772,0.0,1789417255.2481654
9906,1,498116066,2.2559813111881954,35495,0,35495,130.0,1.0,5e-06,29.456966915167868,0.0,1789417284.7056456
9907,1,498150783,2.1492765307684,34715,0,34715,81.0,1.0,5e-06,29.58478058828041,0.0,1789417314.2909677
9908,1,498216319,2.2734920995208596,65534,0,65534,70.5,1.0,5e-06,29.69192210957408,0.0,1789417343.9834337
9909,1,498249132,2.716668475343099,32811,0,32811,238.0,1.0,5e-06,29.46458729216829,0.0,1789417373.4485595
9910,1,498282468,2.7053449995453214,33334,0,33334,191.0,1.0,5e-06,29.597773547749966,0.0,1789417403.0469544
9911,1,498348004,2.539096118045595,65534,0,65534,233.0,1.0,5e-06,29.62337418505922,0.0,1789417432.671041
9912,1,498381026,2.832707616388978,33020,0,33020,101.0,1.0,5e-06,29.451429173815995,0.0,1789417462.1230075
9913,1,498414776,2.7640449584512417,33748,0,33748,61.75,1.0,5e-06,29.571211829781532,0.0,1789417491.694755
9914,1,498480312,1.7873389790986358,65534,0,65534,70.5,1.0,5e-06,29.586504105944186,0.0,1789417521.2818024
9915,1,498513756,2.6529608033474936,33442,0,33442,260.0,1.0,5e-06,29.45441493112594,0.0,1789417550.7367797
9916,1,498547362,2.743976045855311,33604,0,33604,203.0,1.0,5e-06,29.496947589796036,0.0,1789417580.2342787
9917,1,498612898,2.5203746814630574,65534,0,65534,125.5,1.0,5e-06,29.618710103910416,0.0,1789417609.8535666
9918,1,498645726,1.8283633492019533,32826,0,32826,52.0,1.0,5e-06,29.440322297159582,0.0,1789417639.2944098
9919,1,498685699,1.7721057727790148,39971,0,39971,59.5,1.0,5e-06,29.505875294096768,0.0,1789417668.800861
9920,1,498751235,2.3266974251915036,65534,0,65534,88.0,1.0,5e-06,29.6337114199996,0.0,1789417698.4351425
9921,1,498784695,2.3662086973430307,33458,0,33458,237.0,1.0,5e-06,29.48108073975891,0.0,1789417727.9167562
9922,1,498817542,2.403043525638891,32845,0,32845,204.0,1.0,5e-06,29.506295064929873,0.0,1789417757.4235768
9923,1,498883078,2.5356075901440476,65534,0,65534,104.0,1.0,5e-06,29.619668264873326,0.0,1789417787.0438
9924,1,498915913,2.4399563253145535,32833,0,32833,126.0,1.0,5e-06,29.43853639671579,0.0,1789417816.4828694
9925,1,498948729,2.4601148534549133,32814,0,32814,120.5,1.0,5e-06,29.523918565362692,0.0,1789417846.0073385
9926,1,499014265,2.626444503044221,65534,0,65534,67.5,1.0,5e-06,29.64263992011547,0.0,1789417875.6505156
9927,1,499047256,1.1335806708000677,32989,0,32989,34.25,1.0,5e-06,29.437723086681217,0.0,1789417905.08879
9928,1,499080753,0.9710345352384684,33495,0,33495,20.5,1.0,5e-06,29.535007059108466,0.0,1789417934.6243296
9929,1,499146289,2.617011064867092,65534,0,65534,211.0,1.0,5e-06,29.671759034972638,0.0,1789417964.2966154
9930,1,499179111,2.3898499650972633,32820,0,32820,153.0,1.0,5e-06,29.443321191240102,0.0,1789417993.7404535
9931,1,499212427,2.461048427374987,33314,0,33314,119.5,1.0,5e-06,29.52795102726668,0.0,1789418023.2689464
9932,1,499277963,2.1050041772209847,65534,0,65534,56.75,1.0,5e-06,29.669095103163272,0.0,1789418052.9385762
9933,1,499314602,2.391505417593553,36637,0,36637,266.0,1.0,5e-06,29.443810399621725,0.0,1789418082.3829124
9934,1,499347808,2.4131677551968043,33204,0,33204,200.0,1.0,5e-06,29.563884802162647,0.0,1789418111.9473329
9935,1,499413344,2.191572075182348,65534,0,65534,64.5,1.0,5e-06,29.71006346680224,0.0,1789418141.6579506
9936,1,499447270,2.440503273689442,33924,0,33924,81.0,1.0,5e-06,29.46245845220983,0.0,1789418171.1209416
9937,1,499480487,2.426968156388774,33215,0,33215,158.0,1.0,5e-06,29.548992222175002,0.0,1789418200.6704679
9938,1,499546023,1.5821576753097628,65534,0,65534,56.75,1.0,5e-06,29.68288250407204,0.0,1789418230.353891
9939,1,499584113,2.1261427586280455,38088,0,38088,147.0,1.0,5e-06,29.441391800995916,0.0,1789418259.795838
9940,1,499617033,2.248426656516168,32918,0,32918,128.0,1.0,5e-06,29.541267563123256,0.0,1789418289.337653
9941,1,499682569,2.613132591479232,65534,0,65534,84.5,1.0,5e-06,29.71555804181844,0.0,1789418319.053749
9942,1,499715379,2.478741228856624,32808,0,32808,125.5,1.0,5e-06,29.436224981211126,0.0,1789418348.4904952
9943,1,499748235,2.512536911648886,32854,0,32854,147.0,1.0,5e-06,29.535656664986163,0.0,1789418378.0266867
9944,1,499813771,2.0976846822832425,65534,0,65534,93.0,1.0,5e-06,31.205091054085642,0.0,1789418409.2323387
9945,1,499847092,1.552716968833708,33319,0,33319,57.25,1.0,5e-06,29.442742936313152,0.0,1789418438.675606
9946,1,499882467,1.6768705894149492,35373,0,35373,55.5,1.0,5e-06,29.519895169883966,0.0,1789418468.196033
9947,1,499948003,2.593879703665273,65534,0,65534,61.0,1.0,5e-06,29.696324004791677,0.0,1789418497.8929145
9948,1,499980996,1.9776883452678145,32991,0,32991,126.5,1.0,5e-06,29.448303543031216,0.0,1789418527.341731
9949,1,500014163,2.1640516529862523,33165,0,33165,152.0,1.0,5e-06,29.56628974014893,0.0,1789418556.9085414
9950,1,500079699,1.8510406454092532,65534,0,65534,116.0,1.0,5e-06,29.699447977822274,0.0,1789418586.6085236
9951,1,500114425,2.4352770013175324,34724,0,34724,187.0,1.0,5e-06,29.47312580421567,0.0,1789418616.0821724
9952,1,500147270,2.4380819971522305,32843,0,32843,189.0,1.0,5e-06,29.53976891282946,0.0,1789418645.6224632
9953,1,500212806,2.0207554475539413,65534,0,65534,94.5,1.0,5e-06,29.707705160137266,0.0,1789418675.33071
9954,1,500246240,2.118380843922692,33432,0,33432,480.0,1.0,5e-06,29.46563990600407,0.0,1789418704.7968874
9955,1,500311531,2.3269909795294765,65289,0,65289,396.0,1.0,5e-06,29.542629132978618,0.0,1789418734.3400433
9956,1,500344779,2.417173541553871,33246,0,33246,117.5,1.0,5e-06,29.71292249392718,0.0,1789418764.0535252
9957,1,500410315,1.951383239520707,65534,0,65534,51.25,1.0,5e-06,29.76281116809696,0.0,1789418793.81686
9958,1,500447767,2.308022597838785,37450,0,37450,47.25,1.0,5e-06,29.477740650065243,0.0,1789418823.2951784
9959,1,500480665,2.4232125662644086,32896,0,32896,76.0,1.0,5e-06,29.582104869186878,0.0,1789418852.877854
9960,1,500546201,2.1962447450941496,65534,0,65534,84.5,1.0,5e-06,29.709908831864595,0.0,1789418882.5882914
9961,1,500579085,2.714836731755192,32882,0,32882,77.0,1.0,5e-06,29.46134840324521,0.0,1789418912.0501623
9962,1,500611910,2.6642522569860976,32823,0,32823,86.5,1.0,5e-06,29.54157056938857,0.0,1789418941.5922828
9963,1,500677446,2.59562605384228,65534,0,65534,98.0,1.0,5e-06,31.48476551193744,0.0,1789418973.077593
9964,1,500711083,2.2228722057566523,33635,0,33635,99.5,1.0,5e-06,29.4419483570382,0.0,1789419002.5201745
9965,1,500744479,2.1436244299535003,33394,0,33394,91.0,1.0,5e-06,29.565652234014124,0.0,1789419032.0865104
9966,1,500810015,2.5883156786935024,65534,0,65534,92.5,1.0,5e-06,29.731049668975174,0.0,1789419061.8181741
9967,1,500842965,1.6011636596694507,32948,0,32948,51.75,1.0,5e-06,29.44417706504464,0.0,1789419091.2629123
9968,1,500879138,1.8155516936910785,36171,0,36171,66.0,1.0,5e-06,29.541552434209734,0.0,1789419120.805034
9969,1,500944674,2.583779030732139,65534,0,65534,161.0,1.0,5e-06,29.729222568217665,0.0,1789419150.5348163
9970,1,500977562,2.823372151217582,32886,0,32886,165.0,1.0,5e-06,29.46437412314117,0.0,1789419179.9997382
9971,1,501013054,1.9017809814384334,35490,0,35490,38.25,1.0,5e-06,29.514433010015637,0.0,1789419209.514714
9972,1,501077839,1.3634304259026289,64783,0,64783,133.0,1.0,5e-06,29.659901465289295,0.0,1789419239.1751845
9973,1,501143375,2.372045426801355,65534,0,65534,109.5,1.0,5e-06,29.74680863926187,0.0,1789419268.9225843
9974,1,501176184,2.367414283269892,32807,0,32807,141.0,1.0,5e-06,29.546807672828436,0.0,1789419298.4699526
9975,1,501208966,2.474666076203975,32780,0,32780,148.0,1.0,5e-06,29.55415337579325,0.0,1789419328.024664
9976,1,501274502,2.9592194032868435,65534,0,65534,164.0,1.0,5e-06,29.75830866396427,0.0,1789419357.7835655
9977,1,501307691,1.4266261235456466,33187,0,33187,21.0,1.0,5e-06,29.492368658073246,0.0,1789419387.2764935
9978,1,501342080,1.2699796304062945,34387,0,34387,25.25,1.0,5e-06,29.544935510959476,0.0,1789419416.8219614
9979,1,501407616,1.5666329929883724,65534,0,65534,34.25,1.0,5e-06,29.687543774954975,0.0,1789419446.5100574
9980,1,501443626,2.101344096928113,36008,0,36008,89.5,1.0,5e-06,29.46175665408373,0.0,1789419475.9723504
9981,1,501476587,2.2217636485713075,32959,0,32959,136.0,1.0,5e-06,29.579779786989093,0.0,1789419505.5526743
9982,1,501542123,1.3625205523087252,65534,0,65534,40.25,1.0,5e-06,29.663655021227896,0.0,1789419535.216863
9983,1,501589623,2.132961683913007,47498,0,47498,119.0,1.0,5e-06,29.481232187710702,0.0,1789419564.6986265
9984,1,501622401,2.4843396481753035,32776,0,32776,170.0,1.0,5e-06,29.62306746887043,0.0,1789419594.322308
9985,1,501687937,2.7497584746086,65534,0,65534,172.0,1.0,5e-06,29.731038553174585,0.0,1789419624.053904
9986,1,501720792,2.460926895529423,32853,0,32853,260.0,1.0,5e-06,29.467114896979183,0.0,1789419653.5215724
9987,1,501753865,2.4419892426935137,33071,0,33071,137.0,1.0,5e-06,29.5707197971642,0.0,1789419683.0928214
9988,1,501819401,2.146836351168859,65534,0,65534,42.0,1.0,5e-06,29.656692116055638,0.0,1789419712.7500896
9989,1,501853145,2.308733619670496,33742,0,33742,101.0,1.0,5e-06,29.468284885864705,0.0,1789419742.2189026
9990,1,501887384,2.392916044091553,34237,0,34237,114.0,1.0,5e-06,29.570526422932744,0.0,1789419771.789972
9991,1,501952742,1.6503446030203808,65356,0,65356,636.0,1.0,5e-06,29.721220682840794,0.0,1789419801.5117671
9992,1,502018278,2.3551037200155642,65534,0,65534,125.5,1.0,5e-06,29.766143157612532,0.0,1789419831.2784562
9993,1,502051660,2.419318402234918,33380,0,33380,158.0,1.0,5e-06,29.553175379987806,0.0,1789419860.8322186
9994,1,502084463,2.3546321286591394,32801,0,32801,70.0,1.0,5e-06,29.560419822111726,0.0,1789419890.3931923
9995,1,502149999,2.302286790063173,65534,0,65534,96.5,1.0,5e-06,29.70069428300485,0.0,1789419920.094461
9996,1,502183380,2.2754789220018576,33379,0,33379,49.0,1.0,5e-06,29.4746305514127,0.0,1789419949.5696337
9997,1,502217103,2.2955672935865263,33721,0,33721,44.0,1.0,5e-06,29.582550450693816,0.0,1789419979.1527324
9998,1,502282639,2.5772981391338847,65534,0,65534,215.0,1.0,5e-06,29.6812411993742,0.0,1789420008.8345637
9999,1,502315583,2.309370818956542,32942,0,32942,123.0,1.0,5e-06,29.46411255793646,0.0,1789420038.299221
10000,1,502349622,2.6810365101879023,34037,0,34037,120.5,1.0,5e-06,29.56587521918118,198.05704824393615,1789420265.9230373
10001,1,502415158,2.4705520226142155,65534,0,65534,74.5,1.0,5e-06,29.301389466039836,0.0,1789420295.2260559
10002,1,502448003,2.4280559055567754,32843,0,32843,156.0,1.0,5e-06,29.253054939676076,0.0,1789420324.4797087
10003,1,502480994,2.3753810973804717,32989,0,32989,125.0,1.0,5e-06,29.418248509056866,0.0,1789420353.8985596
10004,1,502546530,2.418494955862606,65534,0,65534,76.0,1.0,5e-06,29.58101926697418,0.0,1789420383.4801886
10005,1,502580131,2.1319606164164577,33599,0,33599,65.5,1.0,5e-06,29.397169061005116,0.0,1789420412.8779233
10006,1,502614911,2.083635103257627,34778,0,34778,87.0,1.0,5e-06,29.446042865980417,0.0,1789420442.3245268
10007,1,502680447,2.4883974826044497,65534,0,65534,123.5,1.0,5e-06,29.589316594414413,0.0,1789420471.9143884
10008,1,502713681,2.1259802357761344,33232,0,33232,52.75,1.0,5e-06,29.4462258820422,0.0,1789420501.3611789
10009,1,502749588,1.927120695019844,35905,0,35905,35.75,1.0,5e-06,29.500955855939537,0.0,1789420530.862677
10010,1,502815124,2.073683722380749,65534,0,65534,470.0,1.0,5e-06,29.63581097405404,0.0,1789420560.4990485
10011,1,502848026,2.471827726509071,32900,0,32900,266.0,1.0,5e-06,29.456999445334077,0.0,1789420589.9565732
10012,1,502881517,2.4579625587471354,33489,0,33489,129.0,1.0,5e-06,29.52552583673969,0.0,1789420619.4826663
10013,1,502947053,1.7204980787644581,65534,0,65534,66.5,1.0,5e-06,29.66689798096195,0.0,1789420649.1501293
10014,1,502984820,2.303699818160003,37765,0,37765,134.0,1.0,5e-06,29.451076824683696,0.0,1789420678.6017637
10015,1,503017596,2.3242798892124945,32774,0,32774,132.0,1.0,5e-06,29.55868339492008,0.0,1789420708.1609852
10016,1,503083132,2.3260760874126407,65534,0,65534,175.0,1.0,5e-06,29.688271617982537,0.0,1789420737.849802
10017,1,503115932,2.37175725795807,32798,0,32798,116.5,1.0,5e-06,29.439510831143707,0.0,1789420767.2898552
10018,1,503149198,2.3690214097471176,33264,0,33264,82.0,1.0,5e-06,29.51069743791595,0.0,1789420796.8010862
10019,1,503214734,2.521420417264321,65534,0,65534,64.5,1.0,5e-06,29.68693034397438,0.0,1789420826.4885893
10020,1,503248511,2.653481246530348,33775,0,33775,177.0,1.0,5e-06,29.45291043817997,0.0,1789420855.9420512
10021,1,503282429,3.1014900985845544,33916,0,33916,404.0,1.0,5e-06,29.53598518995568,0.0,1789420885.4785793
10022,1,503347965,2.6149144671086764,65534,0,65534,196.0,1.0,5e-06,29.66857453621924,0.0,1789420915.1477184
10023,1,503380759,2.3878354260792936,32792,0,32792,88.0,1.0,5e-06,29.44958607107401,0.0,1789420944.597828
10024,1,503413605,2.293614198078178,32844,0,32844,117.0,1.0,5e-06,29.498687454964966,0.0,1789420974.0970542
10025,1,503479141,2.66997569963683,65534,0,65534,68.0,1.0,5e-06,29.677554888185114,0.0,1789421003.7751534
10026,1,503511966,2.224735752899846,32823,0,32823,193.0,1.0,5e-06,29.461829368025064,0.0,1789421033.2374995
10027,1,503544783,2.2003190256374814,32815,0,32815,243.0,1.0,5e-06,29.521242189686745,0.0,1789421062.7592704
10028,1,503610319,2.7758889946440015,65534,0,65534,247.0,1.0,5e-06,29.675710410811007,0.0,1789421092.435503
10029,1,503643123,2.420505676027638,32802,0,32802,231.0,1.0,5e-06,29.430522640235722,0.0,1789421121.8665454
10030,1,503675943,2.478287775357119,32818,0,32818,104.0,1.0,5e-06,29.50685399817303,0.0,1789421151.3739793
10031,1,503741479,2.1109680423520616,65534,0,65534,107.5,1.0,5e-06,29.664829267188907,0.0,1789421181.0393615
10032,1,503776434,2.591639842140696,34953,0,34953,135.0,1.0,5e-06,29.436673139221966,0.0,1789421210.476556
10033,1,503809481,2.806627367007821,33045,0,33045,98.0,1.0,5e-06,29.497812108136714,0.0,1789421239.9749084
10034,1,503874595,1.9988801747373757,65112,0,65112,1088.0,1.0,5e-06,29.69947752682492,0.0,1789421269.674946
10035,1,503940131,1.4527867333178197,65534,0,65534,145.0,1.0,5e-06,29.68089932296425,0.0,1789421299.3563755
10036,1,503976322,2.4987029561274663,36189,0,36189,80.0,1.0,5e-06,29.555532311089337,0.0,1789421328.9124596
10037,1,504009167,2.6402445268359482,32843,0,32843,96.5,1.0,5e-06,29.563038639724255,0.0,1789421358.4760077
10038,1,504074703,2.0490488477355266,65534,0,65534,64.5,1.0,5e-06,29.68547051679343,0.0,1789421388.162016
10039,1,504107736,2.637883741521932,33031,0,33031,195.0,1.0,5e-06,29.471029242966324,0.0,1789421417.6336067
10040,1,504142193,2.6433759273871718,34455,0,34455,200.0,1.0,5e-06,29.51570386858657,0.0,1789421447.1498613
10041,1,504207729,1.9846972325434127,65534,0,65534,41.25,1.0,5e-06,29.696199992205948,0.0,1789421476.8466046
10042,1,504243548,2.069670810343203,35817,0,35817,65.0,1.0,5e-06,29.482733733952045,0.0,1789421506.3298585
