sample_id,task,action,score,prediction_hash,input_token_sha256,source
ruler_niah_single_3_16k:0373,ruler_niah_single_3_16k,L12,1.0,9b1615263fe13386a3854d93a252c1806e5b1c58d0cf8c7fbf9da1060760d2d1,513f8cdb4eecfbaf948e0cc1f4c911175ab306fa32ff994aaba78060be188dae,new_missing_v2
ruler_niah_single_3_16k:0373,ruler_niah_single_3_16k,L18,1.0,9b1615263fe13386a3854d93a252c1806e5b1c58d0cf8c7fbf9da1060760d2d1,513f8cdb4eecfbaf948e0cc1f4c911175ab306fa32ff994aaba78060be188dae,new_missing_v2
ruler_niah_single_3_16k:0373,ruler_niah_single_3_16k,L24,1.0,9b1615263fe13386a3854d93a252c1806e5b1c58d0cf8c7fbf9da1060760d2d1,513f8cdb4eecfbaf948e0cc1f4c911175ab306fa32ff994aaba78060be188dae,new_missing_v2
ruler_niah_single_3_16k:0373,ruler_niah_single_3_16k,ALL,1.0,9b1615263fe13386a3854d93a252c1806e5b1c58d0cf8c7fbf9da1060760d2d1,513f8cdb4eecfbaf948e0cc1f4c911175ab306fa32ff994aaba78060be188dae,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,OFF,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,L0,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,L6,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,L12,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,L18,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,L24,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0374,ruler_niah_single_3_16k,ALL,1.0,9222266d5c178c9358a6dc95a1e85c969fb3f156082007f9570c10f63bb856f3,70add6d69d7ebef2e24785ed0cad8a47ef0593bc56d38225ebabb34761f3cf43,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,OFF,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,L0,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,L6,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,L12,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,L18,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,L24,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0375,ruler_niah_single_3_16k,ALL,1.0,d9f9f95f36f0f1a3157994d2ee7ef6f7d78f58dc8ccb83804c72b1915da859aa,adbf06266c9a67e39106f4f482e09711bd0b8cf834bf08cd0517b2d088e1274d,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,OFF,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,L0,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,L6,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,L12,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,L18,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,L24,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0376,ruler_niah_single_3_16k,ALL,1.0,8e4dd88782ce4473145c80642e920ef178cfd53d12ccb15354cae44cef63e758,8d74188ccd5b91a7724d2f228bb401b9cc7b6d172e72323ce5769ba299f8db49,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,OFF,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,L0,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,L6,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,L12,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,L18,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,L24,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0377,ruler_niah_single_3_16k,ALL,1.0,ec1357077d391bb4d49e153d354b4ee7b2127c97650932b7c3025c64065671d7,3dba6fd01d282f0dfbcdabbd9b7df38ddca3739faa21bea20b25dfdfe2ee760f,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,OFF,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,L0,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,L6,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,L12,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,L18,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,L24,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0378,ruler_niah_single_3_16k,ALL,1.0,7a7fcb66f0af0ac3fda30285aec925905ac815d7be3f287c5fa56d8dde0d9466,475c34550f26629686b438ccd707f567e490c271e07603228b66bf18030e96d7,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,OFF,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,L0,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,L6,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,L12,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,L18,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,L24,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0379,ruler_niah_single_3_16k,ALL,1.0,402b62397a9f15831b22a832c5644543337cf3e52825cddbf610a3a4aa0d52a5,2276d328d98b65a93c8d7d697e4078d0ae97d78eaa3d9defdaf77f3d6b86c26b,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,OFF,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,L0,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,L6,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,L12,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,L18,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,L24,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0380,ruler_niah_single_3_16k,ALL,1.0,97612bdc713b7635d8711705660157afa8516b6e2218d8419a10fcdcd6e8fa0e,49575b05e2ea25ec5709e1bc67c5a3f5fa290f8a9bba7406237ca3f035d21493,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,OFF,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,L0,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,L6,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,L12,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,L18,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,L24,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0381,ruler_niah_single_3_16k,ALL,1.0,dd39efd56cbe888fc329ffbb667a6ff065e2bca589f80154d8e1ece8d0bfd10d,bf7e4d0baa7f76dae91d6d04f0b7fe0765365a9b84052331b839574f963d9ca8,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,OFF,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,L0,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,L6,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,L12,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,L18,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,L24,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0382,ruler_niah_single_3_16k,ALL,1.0,08068077761c1623a2f2a5118398e5ecb1652fe15f67c22a27820d35632299ea,f989514918590ae397508c75b0b80eb5e02fe58ef4bcf73da4c4d62c6b56ca81,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,OFF,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,L0,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,L6,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,L12,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,L18,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,L24,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0383,ruler_niah_single_3_16k,ALL,1.0,f60b5349c7eb73aece43ccf47bfdf886d2968818fa785972aa5ca32b3ceb2ab1,78abd5a19233db95c30afe7e5a8d686414245bf4b4b1a46cef9b50847f037dd0,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,OFF,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,L0,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,L6,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,L12,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,L18,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,L24,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0384,ruler_niah_single_3_16k,ALL,1.0,8d3111a334a013272009a50eecfe287974e63c50f50fc1a212fb6c166a821e47,5b407995576f7bfc9a1ecf86ea9bb2a3285da9b7e0ee3e62a3ad46056888fb0a,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,OFF,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,L0,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,L6,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,L12,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,L18,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,L24,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0385,ruler_niah_single_3_16k,ALL,1.0,4f7abbc97043ed5649e9531b9afeff5928371859f75af25e0b293a72c15886ef,ca58e7c9e41a996685150ec3c8dfa150ea866300e6122ac665caa156fa136332,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,OFF,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,L0,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,L6,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,L12,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,L18,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,L24,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0386,ruler_niah_single_3_16k,ALL,1.0,b54c9c2cedb164cc5766945144403ccc006edfa91bbcd9a8516a684764c69be2,9df600860769d0991dd863db7399b12a914d9aac2618dc94a394fbb3efddb1db,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,OFF,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,L0,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,L6,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,L12,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,L18,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,L24,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0387,ruler_niah_single_3_16k,ALL,1.0,342c151d09497eb7b51e18c3d4d841dc219ff1b48c24f9539fcff1a7a6615d1b,30f5a0005c51ab2dca227f597d4b49bc245ff96780c46e508102415599ae28e9,new_missing_v2
ruler_niah_single_3_16k:0388,ruler_niah_single_3_16k,OFF,1.0,ddaa5d4d06cbb61f8a65b51c4d7a41634ec175168696605415c5461aad3a3919,e3d7e36f37cec8b8825c7a2cc4817f3f5bb8a896952b92d84445d15db9bd2051,new_missing_v2
ruler_niah_single_3_16k:0388,ruler_niah_single_3_16k,L0,1.0,ddaa5d4d06cbb61f8a65b51c4d7a41634ec175168696605415c5461aad3a3919,e3d7e36f37cec8b8825c7a2cc4817f3f5bb8a896952b92d84445d15db9bd2051,new_missing_v2
ruler_niah_single_3_16k:0388,ruler_niah_single_3_16k,L6,1.0,ddaa5d4d06cbb61f8a65b51c4d7a41634ec175168696605415c5461aad3a3919,e3d7e36f37cec8b8825c7a2cc4817f3f5bb8a896952b92d84445d15db9bd2051,new_missing_v2
