sample_id,task,cohort,parent_6500_verified,cell,reward,native_reward,distance_generation_start_relative_l2,closure_L1,closure_L2,closure_L3,closure_L4,closure_L5,closure_L6,first_divergence,K_bit,P_bit
ruler_niah_multiquery_16k:0063,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0098,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0263,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,0.6666666666666666,0.6666666666666666,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0418,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0083,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0351,ruler_fwe_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multivalue_16k:0498,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0381,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_squad_16k:0472,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multiquery_16k:0100,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_squad_16k:0445,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_hotpotqa_16k:0478,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0164,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multikey_2_16k:0331,ruler_niah_multikey_2_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0164,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0322,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0108,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_fwe_16k:0321,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,0.6666666666666666,1.0,0.0049257297068834305,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 3.233288953197189e-05, ""tensor"": ""attention_output""}",0,1
ruler_qa_squad_16k:0444,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0394,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0422,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_squad_16k:0472,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_squad_16k:0458,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F01,0.0,1.0,0.005227844696491957,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 14, ""max_abs_diff"": 0.0625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.0002707397798076272, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0140,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.2,0.8,0.005358384922146797,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 9.635932656237856e-06, ""tensor"": ""attention_output""}",0,0
ruler_qa_squad_16k:0491,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_hotpotqa_16k:0348,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0070,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.6,0.6,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_fwe_16k:0218,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,0.6666666666666666,0.6666666666666666,0.00364791345782578,true,true,false,false,true,false,"{""closure_level"": ""L3"", ""layer"": 6, ""max_abs_diff"": 0.015625, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.00259440578520298, ""tensor"": ""mlp_output""}",1,0
ruler_vt_16k:0183,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.4,0.8,0.005211540497839451,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.0009765625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.1579170859477017e-05, ""tensor"": ""attention_output""}",0,0
ruler_vt_16k:0420,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0477,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multivalue_16k:0245,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0352,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_squad_16k:0033,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0057,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.2,0.8,0.0043997191824018955,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 5.734046135330573e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multiquery_16k:0001,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_hotpotqa_16k:0312,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0196,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_niah_multikey_3_16k:0074,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0217,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0373,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0088,ruler_fwe_16k,KP_ELIGIBLE_167,true,F00,0.6666666666666666,1.0,0.003524234751239419,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.4648337128164712e-05, ""tensor"": ""attention_output""}",0,0
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0139,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multiquery_16k:0063,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_niah_multivalue_16k:0060,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multivalue_16k:0498,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0071,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0293,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0071,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0373,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0493,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_hotpotqa_16k:0118,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0310,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0050,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0023,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_hotpotqa_16k:0348,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0404,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.4,0.8,0.003643830306828022,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 4.3888288928428665e-05, ""tensor"": ""attention_output""}",0,1
ruler_qa_hotpotqa_16k:0191,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0019158251816406846,false,false,false,false,true,false,"{""closure_level"": ""L1"", ""layer"": 25, ""max_abs_diff"": 0.125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 2.8058095267624594e-05, ""tensor"": ""attention_output""}",0,0
ruler_vt_16k:0317,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0405,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.6,0.8,0.0032166065648198128,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 5.591938679572195e-05, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0342,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0373,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0310,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multikey_3_16k:0208,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0008,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multivalue_16k:0245,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_niah_multiquery_16k:0131,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0010,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,0.6666666666666666,1.0,0.0044189682230353355,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.0001546346757095307, ""tensor"": ""attention_output""}",0,1
ruler_qa_squad_16k:0432,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0108,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0456,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0477,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0237,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0312,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,0.0,1.0,0.008679916150867939,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 4.108349094167352e-05, ""tensor"": ""attention_output""}",0,0
ruler_niah_multiquery_16k:0082,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F01,0.75,1.0,0.006839974317699671,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 13, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.43258648677147e-05, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0123,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,1.0,0.004191132262349129,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 6.314845086308196e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multivalue_16k:0496,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0445,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0402,ruler_fwe_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0240,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.4,1.0,0.005371867213398218,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.03125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.0003102516639046371, ""tensor"": ""attention_output""}",0,0
ruler_fwe_16k:0227,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_fwe_16k:0010,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0429,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0333,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0028654257766902447,false,false,false,false,true,false,"{""closure_level"": ""L1"", ""layer"": 25, ""max_abs_diff"": 0.0625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 6.197528273332864e-05, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0358,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0226,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.4,0.8,0.0036996372509747744,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.0009765625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 2.9489083317457698e-05, ""tensor"": ""attention_output""}",0,0
ruler_qa_squad_16k:0424,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F01,0.0,1.0,0.00652475468814373,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.4685265341540799e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multivalue_16k:0245,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0065,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0372,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0220,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
