sample_id,task_id,A,B,tau,sequence,score,prediction_hash,full_schedule_hash,observed_update_calls,generation_update_count,seconds
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L0,4,OFF|OFF|OFF|OFF|L0|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,2b387841e06686b8f742a854890fb2813767d46c00d542e88392f948ff9815a9,2,0,8.151
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L0,5,OFF|OFF|OFF|OFF|OFF|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,75b0a90b14fdbe262f9b452734c7a30e21e369eff5c3fbfb637e4afd0aa98ccd,1,0,8.157
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L6,1,OFF|L6|L6|L6|L6|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,df4da397884470451a346b213c9a4c722aaa870340e79f19946bc8a704f2402b,5,0,8.229
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L6,2,OFF|OFF|L6|L6|L6|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,831675cf291857c23c81932cbf1230189aeda564c4418e3f952e625b7e2fffc5,4,0,8.235
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L6,3,OFF|OFF|OFF|L6|L6|L6,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,2af640d4770cce9809664d5843267b5d6f651422112ce4905510a8842d7acb56,3,0,8.230
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L6,4,OFF|OFF|OFF|OFF|L6|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,e4cf8892eecd60e513556c39c240fe76469380387a60b70e4a8da08e210040cf,2,0,8.216
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L6,5,OFF|OFF|OFF|OFF|OFF|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,851ed498240cbd6b22ebc7cf0b87c8212a03c65d1100390067de44e7dc47c817,1,0,8.214
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L12,1,OFF|L12|L12|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7317fe55dc35b8e43e72a6969e4629b634baa8fc6c484e89b0d050a7f2ff814a,5,0,8.267
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L12,2,OFF|OFF|L12|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,372e7268e3a9341ed999ef3a8d9e242e4d5e7b4c5adfa118ccd743262f7c03c3,4,0,8.248
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L12,3,OFF|OFF|OFF|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,dc78f9cbb215bca975d227e8465f841a8ee17da743649ac3e5f8428950d816dd,3,0,8.232
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L12,4,OFF|OFF|OFF|OFF|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,537ce3ff7008ea5ace21dc8c537c0f57ba39f936f09469f2828c1d1cb2832679,2,0,8.220
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L12,5,OFF|OFF|OFF|OFF|OFF|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,eb4be052aa9aa3c33290808a1c4296e978e387ba4fdb1fdb0fce1fd7d62c0655,1,0,8.198
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L18,1,OFF|L18|L18|L18|L18|L18,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,ed25ca081fdda9f984fbbf314d62bb3f9c23f3676696c7efd873ecd4fe4ad899,5,0,8.239
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L18,2,OFF|OFF|L18|L18|L18|L18,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7ae46c895b94035b31d798abfcf1483b331b993706b4e8f5370ea47e746a0e42,4,0,8.233
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L18,3,OFF|OFF|OFF|L18|L18|L18,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,b28eaee37eaab1e9d3ff0596ad959e5a93fb493ab952b24880392af497ec2847,3,0,8.224
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L18,4,OFF|OFF|OFF|OFF|L18|L18,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,98f525a18fb0cbd897f3f6cb922bac7f9c5cf2b3d17b773f7d6f2211aa95f3c0,2,0,8.201
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L18,5,OFF|OFF|OFF|OFF|OFF|L18,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,913ae81f31a23225cafd49b48122de708235bc7e026b49158949ecff8ee47015,1,0,8.188
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L24,1,OFF|L24|L24|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,15f79ece1d760fdf625e2707945267608b8beea76905156ffc19d4a809b335a3,5,0,8.238
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L24,2,OFF|OFF|L24|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,85c7c5f0625cf7d6972f5606aa202518eb4415cb8cfdbca298764253a690a96d,4,0,8.221
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L24,3,OFF|OFF|OFF|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7ded69643aa8843c32e951a9a17bf7c304ec0e78d574ec38098632a309b04657,3,0,8.211
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L24,4,OFF|OFF|OFF|OFF|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,f1a09ab90073e376e7951840c33c12c79268d2110415d9066b9c9e7868622207,2,0,8.194
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L24,5,OFF|OFF|OFF|OFF|OFF|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,8df184c4f5214f26fd87d409a77d025abaf1dd1b68a940af2c3a9aee08110f29,1,0,8.175
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L30,1,OFF|L30|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,4c6ae0bcf81de5b5954d9f4d91d1eca011e3d40bb710356183bffc1d59539fb9,5,0,8.222
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L30,2,OFF|OFF|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,28fc9dfd64c98bfc374f7cd7f6ada006a8c2624d5ec348928eada73bdc5fa0fb,4,0,8.210
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L30,3,OFF|OFF|OFF|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,196ff97b1a851a72c57eba40845e997dc289b8a13e5ab36030dc90756ce084b4,3,0,8.196
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L30,4,OFF|OFF|OFF|OFF|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,5de4088013f9f37fd9041570553a76b2fb22b56755ccef751d118f94013a7b94,2,0,8.183
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,L30,5,OFF|OFF|OFF|OFF|OFF|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,68fbb06a2347d4b5fedde0563c5e8631da51c1cd4979d14ae1f0826686388ee7,1,0,8.170
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,ALL,1,OFF|ALL|ALL|ALL|ALL|ALL,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,6983014ff16797d443ca64432cb9d1142ab6f24503afd9d60770faa70816f050,30,0,8.561
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r0,OFF,ALL,2,OFF|OFF|ALL|ALL|ALL|ALL,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,f9dd27563f1aba177fa0ba987754829c2f00d45b736c9956f07b4ae559d3270d,24,0,8.480
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L24,4,L12|L12|L12|L12|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,964800a5d14fe8f4937fa7e6ec3e8afbe7322105d1db5cb03ef91af79e055f1a,6,0,8.019
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L24,5,L12|L12|L12|L12|L12|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,97c0783da75eb1f93437261f100880c46e5e3d83810866c0e0c3ce6a3e2801cd,6,0,8.031
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L30,1,L12|L30|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,4eb526d95b8d37a20c4c6d9f50d581d919f2e8b11f026a6d74fb998082426acc,6,0,8.052
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L30,2,L12|L12|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,f267f42a4ae365ef8c42574a9d3cbf1b2403ecab17a1ae79bf6055d841d45fd1,6,0,8.178
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L30,3,L12|L12|L12|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,0b1ae26107e53ffd4e780c4eb66ea74b18e8f80fde0d29ac512128dca104f405,6,0,8.077
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L30,4,L12|L12|L12|L12|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,67b07317fa4bf5bda1e744d3ed01ad7c26281205ed8a3566139bb62d84d216a0,6,0,8.097
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,L30,5,L12|L12|L12|L12|L12|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,2224ba52bffeddf117d71bb625cad2ade752a840ad1721f32bb1ca0af6eea5c3,6,0,8.106
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,ALL,1,L12|ALL|ALL|ALL|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7f248d0a1dac7554059377c4ae1ef9abaf1ac001e37435d378cfaa70246f3c6c,31,0,8.446
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,ALL,2,L12|L12|ALL|ALL|ALL|ALL,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,b966a83b2dc2daee42f44b3fed8dc18a5d3e72d916b67c37fcb66bd934e16cfd,26,0,8.385
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,ALL,3,L12|L12|L12|ALL|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,78f4fcb455868cc4e524c1e0e7b3253416afd55a309a507df65d597c72f6c902,21,0,8.323
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,ALL,4,L12|L12|L12|L12|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7225b70f4e479c7d5b6c28e6c00d475e9584c57e3b315cd888d74a9c68dc8c06,16,0,8.257
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L12,ALL,5,L12|L12|L12|L12|L12|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,af5bb3dc2fc11326f170d3a9be51535c3f294129eb6f667ee0b5f4fc3606b0d3,11,0,8.189
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,OFF,1,L18|OFF|OFF|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,b8659e265152b95df12952b93806bc9ee8f3a3be2b56026165798a2e2d9c7486,1,0,8.056
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,OFF,2,L18|L18|OFF|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,caa3f05db0040c33b45c8bd08e9a1a8dcee3b7000416fd02723a2ddc3dae9459,2,0,8.068
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,OFF,3,L18|L18|L18|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7f01077721847aba4bb84bf28d623589435e3c06167e645a73a604335a43ad7e,3,0,8.087
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,OFF,4,L18|L18|L18|L18|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,67cf41917540ddaaf4de546c5411213b21ae8e7615622630b6f95a0e51edbdfd,4,0,8.103
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,OFF,5,L18|L18|L18|L18|L18|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,10e27debe34e025bb2a5ab91ff5346ed7af4f0661bd1eab84af275c0ce067d81,5,0,8.127
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L0,1,L18|L0|L0|L0|L0|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,cab5553cf01917bbbdf57b33030d59b22de404ce0b51d1785b96ca67274b20a6,6,0,8.131
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L0,2,L18|L18|L0|L0|L0|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,8f85c359da10ef4e4e222e82a9687ee7773b0a5cb786668654a59706157996da,6,0,8.133
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L0,3,L18|L18|L18|L0|L0|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,37cb8d0d2501885149009be7f9aa42d4ec48c209488ba62107c3aa688dc76ad6,6,0,8.140
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L0,4,L18|L18|L18|L18|L0|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,2346345c5b53e506474d6b8296016d995042a277cf4315adc7fe94818c1b6cd8,6,0,8.152
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L0,5,L18|L18|L18|L18|L18|L0,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,d30244e263f791018b2687cff85f89906fd2ff615279336f54f895ecb70be951,6,0,8.170
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L6,1,L18|L6|L6|L6|L6|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,8f3a7935970912e0b4609bd8efb6947a8d999c045e9a7f89d4eedbd5337eb34f,6,0,8.176
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L6,2,L18|L18|L6|L6|L6|L6,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,16b35e1279c3626fbb3dde511e5514d5698e6c79659887c5e9975ea43cbbe5ab,6,0,8.210
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L6,3,L18|L18|L18|L6|L6|L6,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,8477fe9f6c848b83873a7f6a99e9404c2e6967a9717e875e5dbe53176870e194,6,0,8.234
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L6,4,L18|L18|L18|L18|L6|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,c1ee8fb161713b7f6d16223c77811765c663257bf2306298eac6cbf127e973e6,6,0,8.222
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L6,5,L18|L18|L18|L18|L18|L6,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,c8698e8f06bea2a79198c7966b2a4157b45c712522be82958e551e20c26b1e06,6,0,8.227
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L12,1,L18|L12|L12|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,14a6fe11a90cc7cf888dfab07934b0f618a4b0e22a920d5498bbd403bdebabc1,6,0,8.215
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L12,2,L18|L18|L12|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,da0f987bedc31400d74a129211f0d6a283dce015bfe5408ee962819652817ce0,6,0,8.208
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L12,3,L18|L18|L18|L12|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,926e3e51e9b2b8cf569155e616c36408e0e2075c790f5441464915d675d57ba2,6,0,8.212
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L12,4,L18|L18|L18|L18|L12|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,2c535ebd97573fb55cc431358573ffccee192e5f6435d070758a1b5bd4273b21,6,0,8.201
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r128,L18,L12,5,L18|L18|L18|L18|L18|L12,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,f6f5ac81fe709b0244bdc4725eedf764cd9bcdeedb9a9abc8543de68f92f283a,6,0,8.195
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L24,1,L18|L24|L24|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,c4bbed8fa01c337052e707cebca351ca181850e102f7835b9bde3f1165cbe97b,6,0,8.023
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L24,2,L18|L18|L24|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,b95eb0da46a478ab103e83313dcf2e53cdfd0ed46bba50c5fc3b29628a94a4f6,6,0,8.039
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L24,3,L18|L18|L18|L24|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,334ef0d0de6e40c1c6b1edf06514a55d96b3a6e5f683636d299702035aefd87f,6,0,8.008
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L24,4,L18|L18|L18|L18|L24|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,1cc784721897d81d60017783734193d24fc37a965f06a99af6ab46336f1052d0,6,0,8.027
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L24,5,L18|L18|L18|L18|L18|L24,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,4d90f6be2143946550481883590049a09ebec1be2c60fb8df1178e5046d922c9,6,0,8.044
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L30,1,L18|L30|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,10f86ddc2cc92ee79a7dd0363323e2d9c050184f01a13e032cf7ab6ed8046dc7,6,0,8.057
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L30,2,L18|L18|L30|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,7a8a052dfbed87ed38773e98d57c44c366c4a3696e7acbd502cc08c6af03c4e9,6,0,8.066
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L30,3,L18|L18|L18|L30|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,a3673a65650e397d9e7b0a4bf9636e9e5b1c7f668c4a55cfd79a0adb43093eea,6,0,8.073
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L30,4,L18|L18|L18|L18|L30|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,fdca0531cf58f277d8d23d3c78caca6729b8720dd4a0cd6a9ca7ce0a4eeb7f57,6,0,8.081
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,L30,5,L18|L18|L18|L18|L18|L30,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,f6c670ba307abcc5a1ef052262c8ddd2185404dd8da6b214faeb61a17a546f01,6,0,8.095
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,ALL,1,L18|ALL|ALL|ALL|ALL|ALL,1.0,2e3415f10a78e9133c5a7295e340fa7c67f2d3c947f9d38e10b6b75ea07affac,c77bc1359ea02ef38a4d360f162809a8fa32526e784d9c22bda80e02fd6836a0,31,0,8.427
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,ALL,2,L18|L18|ALL|ALL|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,5d91f4ec5bc40eb96303dfa6396193436160d8fb0853e0e7d89904025111bb18,26,0,8.355
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,ALL,3,L18|L18|L18|ALL|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,a0390b8db8ab4c2a4d7a71acc2038c59268e5d4994a687abe7be1d0fc84820ed,21,0,8.306
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,ALL,4,L18|L18|L18|L18|ALL|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,cdd1c912776c48e700d917aaa3e046ff9d3cbbd15ebd664306551eaf6c59876f,16,0,8.255
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L18,ALL,5,L18|L18|L18|L18|L18|ALL,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,a530d6847560c7de3c9e8fd06a578190648273c7047a01a3759da403c732f0dc,11,0,8.194
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L24,OFF,1,L24|OFF|OFF|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,a2aeceeaec5676385647cfc450bff27cdda755e93d9a25b236715759abda2d50,1,0,8.062
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L24,OFF,2,L24|L24|OFF|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,31ec742970587121f2094c6a5217312071bf8a74157d2c092574d191daa1baf2,2,0,8.067
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L24,OFF,3,L24|L24|L24|OFF|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,df7e1b5cfafee06dfc007eda7d7c6871c7a16bef8abfbcc1e0a17e790f1cab4a,3,0,8.084
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L24,OFF,4,L24|L24|L24|L24|OFF|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,022ceb1923d5caace6432917f14be1be91702b046e61096d672340b69c415534,4,0,8.088
ruler_qa_hotpotqa_16k:0383,ruler_qa_hotpotqa_16k_0383__r160,L24,OFF,5,L24|L24|L24|L24|L24|OFF,0.0,f1e1b448ec5487ba6acd3a546b8a0d69bc62c0254e78566b636c7bd344602f05,d1c0274318ffc466ab0655966fb9edacc44678ffafd79b38c0aee577750e6604,5,0,8.099
